"id","site","orig_id","run","outdir","mean_FD","mean_relative","age","sex","handedness","eyes","orig_site"
"bangor_sub66585","Bangor","sub66585","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub66585_/scan_func_rest",0.157119828679,0.176834248547,19,"Male",NA,NA,"bangor"
"bangor_sub03557","Bangor","sub03557","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub03557_/scan_func_rest",0.226128148679,0.393402397877,21,"Male",NA,NA,"bangor"
"bangor_sub14388","Bangor","sub14388","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub14388_/scan_func_rest",0.110890388302,0.144463610279,21,"Male",NA,NA,"bangor"
"bangor_sub82625","Bangor","sub82625","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82625_/scan_func_rest",0.0959492215094,0.0829195946091,21,"Male",NA,NA,"bangor"
"bangor_sub48632","Bangor","sub48632","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub48632_/scan_func_rest",0.192424514717,0.159164381388,22,"Male",NA,NA,"bangor"
"bangor_sub91556","Bangor","sub91556","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub91556_/scan_func_rest",0.110563236604,0.226797920347,22,"Male",NA,NA,"bangor"
"bangor_sub04097","Bangor","sub04097","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub04097_/scan_func_rest",0.10303888566,0.061575725528,36,"Male",NA,NA,"bangor"
"bangor_sub81464","Bangor","sub81464","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub81464_/scan_func_rest",0.162258383774,0.199382755634,38,"Male",NA,NA,"bangor"
"beijing_sub42555","Beijing A","sub42555","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub42555_/scan_func_rest",0.0754849973333,0.184148064729,18,"Female",NA,"Closed","beijing"
"beijing_sub83430","Beijing A","sub83430","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub83430_/scan_func_rest",0.0699127795556,0.354376276982,18,"Female",NA,"Closed","beijing"
"beijing_sub05267","Beijing A","sub05267","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub05267_/scan_func_rest",0.0974426933333,0.426767629201,19,"Female",NA,"Closed","beijing"
"beijing_sub15441","Beijing A","sub15441","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub15441_/scan_func_rest",0.0517730647111,0.0940872682882,19,"Female",NA,"Closed","beijing"
"beijing_sub22715","Beijing A","sub22715","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub22715_/scan_func_rest",0.0518818062222,0.143612155844,19,"Female",NA,"Closed","beijing"
"beijing_sub41621","Beijing A","sub41621","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub41621_/scan_func_rest",0.072475068,0.118456657935,19,"Female",NA,"Closed","beijing"
"beijing_sub62843","Beijing A","sub62843","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub62843_/scan_func_rest",0.119298109333,0.110420006438,19,"Female",NA,"Closed","beijing"
"beijing_sub68597","Beijing A","sub68597","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub68597_/scan_func_rest",0.0503772257778,0.130733556693,19,"Female",NA,"Closed","beijing"
"beijing_sub80927","Beijing A","sub80927","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub80927_/scan_func_rest",0.0777790698222,0.0508609277197,19,"Female",NA,"Closed","beijing"
"beijing_sub89088","Beijing A","sub89088","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub89088_/scan_func_rest",0.068477408,0.290200353645,19,"Female",NA,"Closed","beijing"
"beijing_sub17315","Beijing A","sub17315","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub17315_/scan_func_rest",0.0692927062222,0.043023880872,20,"Female",NA,"Closed","beijing"
"beijing_sub20246","Beijing A","sub20246","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub20246_/scan_func_rest",0.0487747413333,0.193860877073,20,"Female",NA,"Closed","beijing"
"beijing_sub33943","Beijing A","sub33943","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub33943_/scan_func_rest",0.133785688889,0.294544605046,20,"Female",NA,"Closed","beijing"
"beijing_sub38602","Beijing A","sub38602","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub38602_/scan_func_rest",0.0672367247556,0.163087729548,20,"Female",NA,"Closed","beijing"
"beijing_sub42843","Beijing A","sub42843","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub42843_/scan_func_rest",0.0390942110667,0.0909202005708,20,"Female",NA,"Closed","beijing"
"beijing_sub51015","Beijing A","sub51015","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub51015_/scan_func_rest",0.140313374667,0.134118563449,20,"Female",NA,"Closed","beijing"
"beijing_sub62083","Beijing A","sub62083","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub62083_/scan_func_rest",0.145787115111,0.119426445785,20,"Female",NA,"Closed","beijing"
"beijing_sub67844","Beijing A","sub67844","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub67844_/scan_func_rest",0.173649642222,0.0766600110306,20,"Female",NA,"Closed","beijing"
"beijing_sub72678","Beijing A","sub72678","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub72678_/scan_func_rest",0.0566783382222,0.118459667746,20,"Female",NA,"Closed","beijing"
"beijing_sub73279","Beijing A","sub73279","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub73279_/scan_func_rest",0.164973445333,0.275431697122,20,"Female",NA,"Closed","beijing"
"beijing_sub80551","Beijing A","sub80551","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub80551_/scan_func_rest",0.0703985235556,0.120045601523,20,"Female",NA,"Closed","beijing"
"beijing_sub82714","Beijing A","sub82714","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82714_/scan_func_rest",0.0444848648889,0.134880633059,20,"Female",NA,"Closed","beijing"
"beijing_sub83624","Beijing A","sub83624","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub83624_/scan_func_rest",0.0510235631111,0.222616260381,20,"Female",NA,"Closed","beijing"
"beijing_sub93856","Beijing A","sub93856","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub93856_/scan_func_rest",0.108429836,0.101746728044,20,"Female",NA,"Closed","beijing"
"beijing_sub04050","Beijing A","sub04050","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub04050_/scan_func_rest",0.0716470724444,0.237136648222,21,"Female",NA,"Closed","beijing"
"beijing_sub08001","Beijing A","sub08001","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub08001_/scan_func_rest",0.0750601111111,0.179901755504,21,"Female",NA,"Closed","beijing"
"beijing_sub18326","Beijing A","sub18326","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub18326_/scan_func_rest",0.135818303111,0.399118560637,21,"Female",NA,"Closed","beijing"
"beijing_sub19642","Beijing A","sub19642","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub19642_/scan_func_rest",0.0551579497778,0.129101044279,21,"Female",NA,"Closed","beijing"
"beijing_sub21115","Beijing A","sub21115","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub21115_/scan_func_rest",0.126346137333,0.207940895613,21,"Female",NA,"Closed","beijing"
"beijing_sub22595","Beijing A","sub22595","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub22595_/scan_func_rest",0.0861428493333,0.121936969254,21,"Female",NA,"Closed","beijing"
"beijing_sub29590","Beijing A","sub29590","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub29590_/scan_func_rest",0.194905642667,0.195619010016,21,"Female",NA,"Closed","beijing"
"beijing_sub34943","Beijing A","sub34943","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub34943_/scan_func_rest",0.0603423142222,0.186984265084,21,"Female",NA,"Closed","beijing"
"beijing_sub50498","Beijing A","sub50498","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub50498_/scan_func_rest",0.0572305066667,0.0916474355552,21,"Female",NA,"Closed","beijing"
"beijing_sub61961","Beijing A","sub61961","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub61961_/scan_func_rest",0.0666920737778,0.311854656693,21,"Female",NA,"Closed","beijing"
"beijing_sub64923","Beijing A","sub64923","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub64923_/scan_func_rest",0.0471740008889,0.124275220333,21,"Female",NA,"Closed","beijing"
"beijing_sub87776","Beijing A","sub87776","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub87776_/scan_func_rest",0.0757916511111,0.156946024848,21,"Female",NA,"Closed","beijing"
"beijing_sub92859","Beijing A","sub92859","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92859_/scan_func_rest",0.162657052889,0.144253617114,21,"Female",NA,"Closed","beijing"
"beijing_sub07717","Beijing A","sub07717","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub07717_/scan_func_rest",0.0495894755556,0.0948119129604,22,"Female",NA,"Closed","beijing"
"beijing_sub10277","Beijing A","sub10277","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub10277_/scan_func_rest",0.115755945333,0.176578421316,22,"Female",NA,"Closed","beijing"
"beijing_sub29785","Beijing A","sub29785","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub29785_/scan_func_rest",0.0787694302222,0.155804535236,22,"Female",NA,"Closed","beijing"
"beijing_sub34895","Beijing A","sub34895","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub34895_/scan_func_rest",0.0925129155556,0.286618001405,22,"Female",NA,"Closed","beijing"
"beijing_sub50873","Beijing A","sub50873","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub50873_/scan_func_rest",0.0582721822222,0.111402736505,22,"Female",NA,"Closed","beijing"
"beijing_sub55856","Beijing A","sub55856","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub55856_/scan_func_rest",0.236097201333,0.139632486292,22,"Female",NA,"Closed","beijing"
"beijing_sub81062","Beijing A","sub81062","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub81062_/scan_func_rest",0.109792588889,0.140636865068,22,"Female",NA,"Closed","beijing"
"beijing_sub89238","Beijing A","sub89238","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub89238_/scan_func_rest",0.132972583111,0.177013869318,22,"Female",NA,"Closed","beijing"
"beijing_sub91952","Beijing A","sub91952","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub91952_/scan_func_rest",0.0699809142222,0.212233478532,22,"Female",NA,"Closed","beijing"
"beijing_sub16091","Beijing A","sub16091","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub16091_/scan_func_rest",0.0647984302222,0.262308861477,23,"Female",NA,"Closed","beijing"
"beijing_sub20948","Beijing A","sub20948","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub20948_/scan_func_rest",0.181283004,0.160011383579,23,"Female",NA,"Closed","beijing"
"beijing_sub48501","Beijing A","sub48501","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub48501_/scan_func_rest",0.23770808,0.113238615699,23,"Female",NA,"Closed","beijing"
"beijing_sub56659","Beijing A","sub56659","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub56659_/scan_func_rest",0.062629556,0.129813935532,23,"Female",NA,"Closed","beijing"
"beijing_sub82426","Beijing A","sub82426","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82426_/scan_func_rest",0.0877381511111,0.108304025733,23,"Female",NA,"Closed","beijing"
"beijing_sub97442","Beijing A","sub97442","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub97442_/scan_func_rest",0.109398205333,0.0614058863889,23,"Female",NA,"Closed","beijing"
"beijing_sub50972","Beijing A","sub50972","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub50972_/scan_func_rest",0.140154695111,0.0845618563636,24,"Female",NA,"Closed","beijing"
"beijing_sub68012","Beijing A","sub68012","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub68012_/scan_func_rest",0.0457265417778,0.139111674248,24,"Female",NA,"Closed","beijing"
"beijing_sub80163","Beijing A","sub80163","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub80163_/scan_func_rest",0.0553988297778,0.0577247807482,24,"Female",NA,"Closed","beijing"
"beijing_sub82352","Beijing A","sub82352","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82352_/scan_func_rest",0.166526664889,0.17645282031,24,"Female",NA,"Closed","beijing"
"beijing_sub01244","Beijing A","sub01244","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub01244_/scan_func_rest",0.0457353615556,0.14042377177,25,"Female",NA,"Closed","beijing"
"beijing_sub16943","Beijing A","sub16943","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub16943_/scan_func_rest",0.0802220324444,0.209745480085,26,"Female",NA,"Closed","beijing"
"beijing_sub58029","Beijing A","sub58029","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub58029_/scan_func_rest",0.0908297142222,0.16237030897,26,"Female",NA,"Closed","beijing"
"beijing_sub01018","Beijing A","sub01018","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub01018_/scan_func_rest",0.124147223111,0.193310663403,18,"Male",NA,"Closed","beijing"
"beijing_sub69696","Beijing A","sub69696","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub69696_/scan_func_rest",0.187957104444,0.154649865892,18,"Male",NA,"Closed","beijing"
"beijing_sub10186","Beijing A","sub10186","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub10186_/scan_func_rest",0.123983331556,0.230828695263,19,"Male",NA,"Closed","beijing"
"beijing_sub46259","Beijing A","sub46259","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub46259_/scan_func_rest",0.125789540444,0.526086259563,19,"Male",NA,"Closed","beijing"
"beijing_sub55736","Beijing A","sub55736","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub55736_/scan_func_rest",0.0550541,0.212743692674,19,"Male",NA,"Closed","beijing"
"beijing_sub62966","Beijing A","sub62966","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub62966_/scan_func_rest",0.104632497778,0.09013380623,19,"Male",NA,"Closed","beijing"
"beijing_sub14238","Beijing A","sub14238","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub14238_/scan_func_rest",0.0827069964444,0.140209767449,20,"Male",NA,"Closed","beijing"
"beijing_sub18758","Beijing A","sub18758","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub18758_/scan_func_rest",0.0972438897778,0.225607381961,20,"Male",NA,"Closed","beijing"
"beijing_sub28403","Beijing A","sub28403","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub28403_/scan_func_rest",0.0416027380889,0.182688131984,20,"Male",NA,"Closed","beijing"
"beijing_sub39725","Beijing A","sub39725","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub39725_/scan_func_rest",0.0723631293333,0.11961521096,20,"Male",NA,"Closed","beijing"
"beijing_sub42512","Beijing A","sub42512","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub42512_/scan_func_rest",0.0765704924444,0.234317293932,20,"Male",NA,"Closed","beijing"
"beijing_sub59448","Beijing A","sub59448","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub59448_/scan_func_rest",0.0475281898667,0.19234174669,20,"Male",NA,"Closed","beijing"
"beijing_sub82980","Beijing A","sub82980","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub82980_/scan_func_rest",0.0438646720889,0.11655032645,20,"Male",NA,"Closed","beijing"
"beijing_sub17603","Beijing A","sub17603","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub17603_/scan_func_rest",0.120945889778,0.176003558291,21,"Male",NA,"Closed","beijing"
"beijing_sub30616","Beijing A","sub30616","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub30616_/scan_func_rest",0.129010079111,0.145382267046,21,"Male",NA,"Closed","beijing"
"beijing_sub46541","Beijing A","sub46541","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub46541_/scan_func_rest",0.0905756111111,0.164006111623,21,"Male",NA,"Closed","beijing"
"beijing_sub56703","Beijing A","sub56703","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub56703_/scan_func_rest",0.0818899346667,0.118134492366,21,"Male",NA,"Closed","beijing"
"beijing_sub56757","Beijing A","sub56757","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub56757_/scan_func_rest",0.163231336,0.129827606069,21,"Male",NA,"Closed","beijing"
"beijing_sub59347","Beijing A","sub59347","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub59347_/scan_func_rest",0.179265399556,0.511658984119,21,"Male",NA,"Closed","beijing"
"beijing_sub65659","Beijing A","sub65659","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub65659_/scan_func_rest",0.153274736889,0.17878074289,21,"Male",NA,"Closed","beijing"
"beijing_sub89592","Beijing A","sub89592","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub89592_/scan_func_rest",0.104158077778,0.134834963696,21,"Male",NA,"Closed","beijing"
"beijing_sub91145","Beijing A","sub91145","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub91145_/scan_func_rest",0.0409717688889,0.104428719641,21,"Male",NA,"Closed","beijing"
"beijing_sub28206","Beijing A","sub28206","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub28206_/scan_func_rest",0.137471665778,0.184173528374,22,"Male",NA,"Closed","beijing"
"beijing_sub35309","Beijing A","sub35309","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub35309_/scan_func_rest",0.0700646693333,0.155717744043,22,"Male",NA,"Closed","beijing"
"beijing_sub51586","Beijing A","sub51586","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub51586_/scan_func_rest",0.054384688,0.18657728768,22,"Male",NA,"Closed","beijing"
"beijing_sub56136","Beijing A","sub56136","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub56136_/scan_func_rest",0.197473640889,0.478953731479,22,"Male",NA,"Closed","beijing"
"beijing_sub92544","Beijing A","sub92544","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub92544_/scan_func_rest",0.162418374222,0.244712978107,22,"Male",NA,"Closed","beijing"
"beijing_sub07716","Beijing A","sub07716","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub07716_/scan_func_rest",0.126990237333,0.207494376364,23,"Male",NA,"Closed","beijing"
"beijing_sub18960","Beijing A","sub18960","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub18960_/scan_func_rest",0.0913481102222,0.135296362084,23,"Male",NA,"Closed","beijing"
"beijing_sub66889","Beijing A","sub66889","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub66889_/scan_func_rest",0.0767983173333,0.245620205452,23,"Male",NA,"Closed","beijing"
"beijing_sub71693","Beijing A","sub71693","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub71693_/scan_func_rest",0.108855530222,0.0884495114185,23,"Male",NA,"Closed","beijing"
"beijing_sub08251","Beijing A","sub08251","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub08251_/scan_func_rest",0.124505674667,0.105108124217,24,"Male",NA,"Closed","beijing"
"beijing_sub75878","Beijing A","sub75878","Run 1","/home/data/PreProc/FCon1000/sym_links/pipeline_0/linear1.wm1.motion1.csf1_CSF_0.98_GM_0.7_WM_0.98/sub75878_/scan_func_rest",0.0741292351111,0.121705765308,24,"Male",NA,"Closed","beijing"
